,Plot,Subplot,Species,Light_ISF,Light_Cat,Core,Soil,Adult,Sterile,Conspecific,Myco,SoilMyco,PlantDate,AMF,EMF,Phenolics,Lignin,NSC,Census,Time,Event,Harvest,Alive
1508,10,D,Quercus alba,0.06,Low,2016,Acer saccharum,1330,Non-Sterile,Heterospecific,EMF,AMF,5/22/18,20.14,22.73,4.74,18.34,22.05,21,73.5,1.0,0,Dead
1509,10,D,Quercus rubra,0.06,Low,2017,Quercus rubra,1454,Non-Sterile,Conspecific,EMF,EMF,5/24/18,16.59,23.81,2.37,25.82,11.39,17,59.5,1.0,0,Dead
1510,10,D,Acer saccharum,0.06,Low,2017,Acer saccharum,275,Non-Sterile,Conspecific,AMF,AMF,6/4/18,15.57,27.994999999999997,-0.08,10.13,10.81,17,59.5,1.0,0,Dead
1511,18,E,Quercus alba,0.148,High,2017,Acer rubrum,50,Non-Sterile,Heterospecific,EMF,AMF,6/15/18,19.46,32.18,5.0,19.52,21.13,9,31.5,1.0,0,Dead
1512,10,B,Quercus alba,0.072,Low,2016,Acer rubrum,1326,Non-Sterile,Heterospecific,EMF,AMF,5/25/18,19.99,34.18,4.27,19.83,19.75,33,115.5,0.0,0,Alive
1513,18,B,Quercus alba,0.138,High,2017,Prunus serotina,G,Non-Sterile,Heterospecific,EMF,AMF,6/15/18,17.96,32.3,4.54,19.14,24.27,9,31.5,1.0,0,Dead
1514,7,A,Quercus alba,0.078,Med,2017,Acer saccharum,1323,Non-Sterile,Heterospecific,EMF,AMF,6/15/18,14.1,28.95,4.71,21.11,18.02,10,35.0,1.0,0,Dead
1515,9,C,Acer saccharum,0.077,Med,2017,Prunus serotina,689,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,19.64,29.382941176470588,-0.63,14.05,12.01,10,35.0,1.0,0,Dead
1516,13,A,Acer saccharum,0.052,Low,2017,Prunus serotina,1027,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,20.66,29.815882352941177,-0.58,10.16,10.87,10,35.0,1.0,0,Dead
1517,13,E,Acer saccharum,0.077,Med,2017,Prunus serotina,689,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,19.64,30.248823529411766,-0.63,14.05,12.01,10,35.0,1.0,0,Dead
1518,13,D,Acer saccharum,0.086,Med,2017,Prunus serotina,G,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,21.35,30.68176470588235,-0.58,14.11,12.2,10,35.0,1.0,0,Dead
1519,13,D,Acer saccharum,0.086,Med,2017,Prunus serotina,I,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,21.35,31.11470588235294,-0.58,14.11,12.2,10,35.0,1.0,0,Dead
1520,15,A,Prunus serotina,0.087,Med,2016,Populus grandidentata,1201,Non-Sterile,Heterospecific,AMF,EMF,6/12/18,38.92,31.54764705882353,0.7,8.13,11.62,10,35.0,1.0,0,Dead
1521,1,C,Acer saccharum,0.106,Med,2017,Sterile,275,Sterile,Sterilized,AMF,Sterile,6/11/18,8.35,31.980588235294118,0.04,12.12,12.21,11,38.5,1.0,0,Dead
1522,1,C,Acer saccharum,0.106,Med,2017,Prunus serotina,689,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,22.0,32.413529411764706,-0.56,13.86,12.15,11,38.5,1.0,0,Dead
1523,1,C,Acer saccharum,0.106,Med,2017,Prunus serotina,J,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,22.0,32.84647058823529,-0.56,13.86,12.15,11,38.5,1.0,0,Dead
1524,1,C,Acer saccharum,0.106,Med,2017,Prunus serotina,G,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,22.0,33.279411764705884,-0.56,13.86,12.15,11,38.5,1.0,0,Dead
1525,1,B,Acer saccharum,0.1,Med,2016,Quercus rubra,970,Non-Sterile,Heterospecific,AMF,EMF,6/11/18,14.57,33.71235294117647,0.22,13.76,12.17,11,38.5,1.0,0,Dead
1526,2,C,Acer saccharum,0.097,Med,2017,Prunus serotina,G,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,24.09,34.14529411764706,-0.87,14.03,12.27,11,38.5,1.0,0,Dead
1527,2,A,Acer saccharum,0.083,Med,2017,Prunus serotina,689,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,20.55,34.57823529411765,-0.63,14.24,12.27,11,38.5,1.0,0,Dead
1528,3,C,Prunus serotina,0.103,Med,2017,Quercus rubra,921,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,32.24,35.01117647058824,0.74,10.55,13.74,11,38.5,1.0,0,Dead
1529,3,A,Prunus serotina,0.08,Med,2017,Prunus serotina,H,Non-Sterile,Conspecific,AMF,AMF,6/7/18,29.88,35.444117647058825,0.43,9.1,11.74,11,38.5,1.0,0,Dead
1530,3,A,Prunus serotina,0.08,Med,2017,Acer saccharum,275,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,31.81,35.87705882352941,0.71,9.35,11.66,11,38.5,1.0,0,Dead
1531,11,C,Quercus alba,0.055,Low,2017,Acer rubrum,50,Non-Sterile,Heterospecific,EMF,AMF,5/25/18,23.87,36.31,4.32,19.24,21.51,33,115.5,0.0,0,Alive
1532,3,A,Prunus serotina,0.08,Med,2017,Acer saccharum,561,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,31.81,20.270000000000003,0.71,9.35,11.66,11,38.5,1.0,0,Dead
1533,11,C,Quercus alba,0.055,Low,2017,Sterile,1478,Sterile,Sterilized,EMF,Sterile,5/17/18,10.58,4.23,2.29,19.25,18.63,33,115.5,0.0,0,Alive
1534,3,A,Prunus serotina,0.08,Med,2017,Populus grandidentata,118,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,46.72,8.44375,0.69,7.3,11.32,11,38.5,1.0,0,Dead
1535,3,A,Prunus serotina,0.08,Med,2017,Populus grandidentata,277,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,46.72,12.657499999999999,0.69,7.3,11.32,11,38.5,1.0,0,Dead
1536,3,C,Prunus serotina,0.103,Med,2017,Acer saccharum,1757,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,41.12,16.871249999999996,0.78,10.16,13.45,11,38.5,1.0,0,Dead
1537,3,C,Prunus serotina,0.103,Med,2016,Populus grandidentata,1201,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,39.26,21.084999999999997,0.7,8.31,11.56,11,38.5,1.0,0,Dead
1538,3,C,Acer saccharum,0.103,Med,2016,Prunus serotina,I,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,22.16,25.298749999999995,-0.64,13.88,12.13,11,38.5,1.0,0,Dead
1539,3,A,Prunus serotina,0.08,Med,2017,Quercus alba,1205,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,25.38,29.512499999999996,0.64,9.25,11.86,11,38.5,1.0,0,Dead
1540,3,E,Prunus serotina,0.095,Med,2017,Populus grandidentata,394,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,35.15,33.72624999999999,0.59,9.59,11.92,11,38.5,1.0,0,Dead
1541,11,A,Quercus alba,0.068,Low,2016,Acer saccharum,961,Non-Sterile,Heterospecific,EMF,AMF,5/22/18,19.1,37.94,4.81,25.32,15.2,17,59.5,1.0,0,Dead
1542,3,C,Acer saccharum,0.103,Med,2016,Prunus serotina,G,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,22.16,36.9104347826087,-0.64,13.88,12.13,11,38.5,1.0,0,Dead
1543,3,B,Prunus serotina,0.082,Med,2017,Quercus alba,1320,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,25.27,35.88086956521739,0.62,9.43,11.94,11,38.5,1.0,0,Dead
1544,3,E,Prunus serotina,0.095,Med,2016,Prunus serotina,689,Non-Sterile,Conspecific,AMF,AMF,6/7/18,23.45,34.85130434782609,0.32,10.23,13.9,11,38.5,1.0,0,Dead
1545,3,D,Prunus serotina,0.087,Med,2016,Acer saccharum,1330,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,41.39,33.82173913043478,0.78,10.2,13.54,11,38.5,1.0,0,Dead
1546,3,D,Prunus serotina,0.087,Med,2016,Quercus alba,415,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,28.46,32.79217391304348,0.65,10.38,13.66,11,38.5,1.0,0,Dead
1547,3,B,Prunus serotina,0.082,Med,2017,Quercus rubra,1688,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,40.12,31.762608695652172,0.72,8.64,11.85,11,38.5,1.0,0,Dead
1548,3,D,Prunus serotina,0.087,Med,2016,Quercus rubra,970,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,36.65,30.733043478260868,0.71,10.43,13.72,11,38.5,1.0,0,Dead
1549,3,B,Prunus serotina,0.082,Med,2017,Quercus alba,1715,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,25.27,29.703478260869563,0.62,9.43,11.94,11,38.5,1.0,0,Dead
1550,3,D,Prunus serotina,0.087,Med,2017,Prunus serotina,1027,Non-Sterile,Conspecific,AMF,AMF,6/7/18,22.46,28.673913043478258,0.38,10.27,14.03,11,38.5,1.0,0,Dead
1551,3,B,Acer saccharum,0.082,Med,2016,Prunus serotina,H,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,21.02,27.644347826086953,-0.63,14.18,12.41,11,38.5,1.0,0,Dead
1552,3,D,Prunus serotina,0.087,Med,2017,Prunus serotina,I,Non-Sterile,Conspecific,AMF,AMF,6/7/18,22.46,26.61478260869565,0.38,10.27,14.03,11,38.5,1.0,0,Dead
1553,11,A,Acer saccharum,0.068,Low,2017,Sterile,275,Sterile,Sterilized,AMF,Sterile,5/25/18,5.14,25.585217391304347,-0.21,9.36,9.89,20,70.0,1.0,0,Dead
1554,3,D,Prunus serotina,0.087,Med,2017,Quercus rubra,1595,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,36.65,24.55565217391304,0.71,10.43,13.72,11,38.5,1.0,0,Dead
1555,3,B,Prunus serotina,0.082,Med,2017,Quercus rubra,984,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,40.12,23.526086956521738,0.72,8.64,11.85,11,38.5,1.0,0,Dead
1556,3,B,Prunus serotina,0.082,Med,2017,Populus grandidentata,285,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,41.69,22.496521739130433,0.67,7.08,11.28,11,38.5,1.0,0,Dead
1557,3,D,Acer saccharum,0.087,Med,2017,Prunus serotina,1027,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,20.69,21.466956521739128,-0.57,14.06,12.3,11,38.5,1.0,0,Dead
1558,3,B,Prunus serotina,0.082,Med,2017,Prunus serotina,J,Non-Sterile,Conspecific,AMF,AMF,6/7/18,30.68,20.437391304347823,0.38,9.31,11.9,11,38.5,1.0,0,Dead
1559,7,C,Prunus serotina,0.082,Med,2017,Acer rubrum,50,Non-Sterile,Heterospecific,AMF,AMF,6/12/18,20.45,19.40782608695652,0.3,10.69,13.27,11,38.5,1.0,0,Dead
1560,7,E,Prunus serotina,0.075,Low,2017,Quercus alba,1478,Non-Sterile,Heterospecific,AMF,EMF,6/12/18,20.04,18.378260869565214,0.62,5.12,8.19,11,38.5,1.0,0,Dead
1561,7,B,Acer saccharum,0.079,Med,2016,Prunus serotina,I,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,22.78,17.34869565217391,-0.65,14.27,12.12,11,38.5,1.0,0,Dead
1562,7,D,Acer saccharum,0.08,Med,2017,Prunus serotina,1027,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,22.23,16.319130434782608,-0.71,14.29,12.36,11,38.5,1.0,0,Dead
1563,8,C,Acer saccharum,0.061,Low,2017,Sterile,275,Sterile,Sterilized,AMF,Sterile,6/11/18,8.25,15.289565217391303,-0.2,10.78,11.85,11,38.5,1.0,0,Dead
1564,11,A,Quercus rubra,0.068,Low,2017,Prunus serotina,689,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,21.9,14.26,2.54,25.22,11.25,33,115.5,0.0,0,Alive
1565,8,A,Acer saccharum,0.061,Low,2017,Prunus serotina,G,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,18.89,16.205714285714286,-0.69,13.64,12.17,11,38.5,1.0,0,Dead
1566,8,D,Acer saccharum,0.063,Low,2017,Prunus serotina,I,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,20.17,18.15142857142857,-0.7,14.0,11.94,11,38.5,1.0,0,Dead
1567,9,C,Prunus serotina,0.077,Med,2017,Prunus serotina,1027,Non-Sterile,Conspecific,AMF,AMF,6/7/18,48.57,20.097142857142856,0.53,5.18,7.13,11,38.5,1.0,0,Dead
1568,9,A,Prunus serotina,0.065,Low,2017,Quercus alba,1205,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,25.23,22.042857142857144,0.61,7.37,11.29,11,38.5,1.0,0,Dead
1569,9,A,Prunus serotina,0.065,Low,2016,Populus grandidentata,891,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,33.09,23.98857142857143,0.53,5.38,6.81,11,38.5,1.0,0,Dead
1570,9,C,Prunus serotina,0.077,Med,2017,Quercus rubra,970,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,32.39,25.934285714285714,0.73,7.75,11.34,11,38.5,1.0,0,Dead
1571,9,A,Prunus serotina,0.065,Low,2017,Acer saccharum,1757,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,32.22,27.880000000000003,0.7,6.81,10.95,11,38.5,1.0,0,Dead
1572,9,C,Acer saccharum,0.077,Med,2017,Prunus serotina,I,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,19.64,29.825714285714287,-0.63,14.05,12.01,11,38.5,1.0,0,Dead
1573,9,C,Prunus serotina,0.077,Med,2016,Acer saccharum,961,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,47.55,31.771428571428572,0.61,5.31,7.89,11,38.5,1.0,0,Dead
1574,9,C,Prunus serotina,0.077,Med,2016,Populus grandidentata,285,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,57.81,33.71714285714286,0.58,5.41,6.68,11,38.5,1.0,0,Dead
1575,9,C,Prunus serotina,0.077,Med,2017,Prunus serotina,G,Non-Sterile,Conspecific,AMF,AMF,6/7/18,48.57,35.66285714285714,0.53,5.18,7.13,11,38.5,1.0,0,Dead
1576,9,C,Prunus serotina,0.077,Med,2017,Quercus alba,1715,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,23.12,37.60857142857143,0.64,5.16,7.99,11,38.5,1.0,0,Dead
1577,9,A,Acer saccharum,0.065,Low,2017,Prunus serotina,G,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,20.26,39.55428571428572,-0.69,14.0,11.94,11,38.5,1.0,0,Dead
1578,11,C,Quercus alba,0.055,Low,2016,Quercus alba,1320,Non-Sterile,Conspecific,EMF,EMF,5/22/18,26.13,41.5,4.6,19.01,22.53,17,59.5,1.0,0,Dead
1579,9,B,Prunus serotina,0.074,Low,2016,Populus grandidentata,394,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,32.09,34.89,0.58,5.21,6.67,11,38.5,1.0,0,Dead
1580,11,C,Quercus rubra,0.055,Low,2016,Populus grandidentata,891,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,15.04,28.28,3.78,20.24,18.82,21,73.5,1.0,0,Dead
1581,9,E,Prunus serotina,0.071,Low,2017,Prunus serotina,I,Non-Sterile,Conspecific,AMF,AMF,6/7/18,36.17,28.45,0.4,5.28,7.28,11,38.5,1.0,0,Dead
1582,9,E,Prunus serotina,0.071,Low,2016,Quercus alba,1478,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,19.46,28.62,0.67,6.65,10.97,11,38.5,1.0,0,Dead
1583,11,A,Quercus rubra,0.068,Low,2017,Quercus rubra,970,Non-Sterile,Conspecific,EMF,EMF,5/24/18,16.3,28.79,2.49,25.27,11.64,33,115.5,0.0,0,Alive
1584,9,B,Prunus serotina,0.074,Low,2016,Quercus alba,415,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,27.64,29.1875,0.64,7.05,11.39,11,38.5,1.0,0,Dead
1585,9,B,Prunus serotina,0.074,Low,2017,Prunus serotina,H,Non-Sterile,Conspecific,AMF,AMF,6/7/18,34.77,29.585,0.46,5.11,7.11,11,38.5,1.0,0,Dead
1586,9,D,Prunus serotina,0.073,Low,2017,Prunus serotina,J,Non-Sterile,Conspecific,AMF,AMF,6/7/18,32.01,29.982499999999998,0.42,5.3,7.15,11,38.5,1.0,0,Dead
1587,9,D,Prunus serotina,0.073,Low,2017,Quercus rubra,1454,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,31.46,30.38,0.67,7.54,11.5,11,38.5,1.0,0,Dead
1588,9,D,Prunus serotina,0.073,Low,2017,Quercus rubra,1595,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,31.46,30.7775,0.67,7.54,11.5,11,38.5,1.0,0,Dead
1589,9,D,Acer saccharum,0.073,Low,2017,Prunus serotina,J,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,22.62,31.174999999999997,-0.71,13.98,11.83,11,38.5,1.0,0,Dead
1590,9,B,Acer saccharum,0.074,Low,2017,Prunus serotina,1027,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,18.47,31.572499999999998,-0.63,13.61,11.92,11,38.5,1.0,0,Dead
1591,11,C,Quercus alba,0.055,Low,2016,Quercus rubra,1688,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,20.01,31.97,4.66,20.98,18.33,33,115.5,0.0,0,Alive
1592,9,D,Prunus serotina,0.073,Low,2017,Quercus rubra,984,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,31.46,32.11833333333333,0.67,7.54,11.5,11,38.5,1.0,0,Dead
1593,9,B,Prunus serotina,0.074,Low,2016,Populus grandidentata,277,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,32.09,32.266666666666666,0.58,5.21,6.67,11,38.5,1.0,0,Dead
1594,9,D,Prunus serotina,0.073,Low,2017,Prunus serotina,689,Non-Sterile,Conspecific,AMF,AMF,6/7/18,32.01,32.415,0.42,5.3,7.15,11,38.5,1.0,0,Dead
1595,9,D,Prunus serotina,0.073,Low,2017,Quercus alba,1297,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,20.12,32.56333333333333,0.6,5.11,8.14,11,38.5,1.0,0,Dead
1596,10,C,Acer saccharum,0.075,Low,2017,Prunus serotina,1027,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,21.42,32.711666666666666,-0.68,13.96,11.83,11,38.5,1.0,0,Dead
1597,11,C,Quercus rubra,0.055,Low,2017,Acer saccharum,275,Non-Sterile,Heterospecific,EMF,AMF,5/30/18,30.61,32.86,3.91,27.28,15.18,33,115.5,0.0,0,Alive
1598,11,C,Quercus rubra,0.055,Low,2016,Populus grandidentata,118,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,15.04,28.28,3.78,20.24,18.82,33,115.5,0.0,0,Alive
1599,10,C,Acer saccharum,0.075,Low,2017,Prunus serotina,I,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,21.42,28.698,-0.68,13.96,11.83,11,38.5,1.0,0,Dead
1600,10,C,Acer saccharum,0.075,Low,2017,Prunus serotina,J,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,21.42,29.116,-0.68,13.96,11.83,11,38.5,1.0,0,Dead
1601,11,B,Acer saccharum,0.055,Low,2017,Quercus rubra,970,Non-Sterile,Heterospecific,AMF,EMF,6/11/18,13.31,29.534000000000002,0.01,10.11,10.79,11,38.5,1.0,0,Dead
1602,11,B,Acer saccharum,0.055,Low,2017,Acer rubrum,1384,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,17.82,29.952,-0.13,9.36,9.45,11,38.5,1.0,0,Dead
1603,11,A,Quercus rubra,0.068,Low,2017,Acer rubrum,50,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,20.27,30.37,3.51,27.39,13.87,33,115.5,0.0,0,Alive
1604,12,D,Acer saccharum,0.032,Low,2017,Acer saccharum,275,Non-Sterile,Conspecific,AMF,AMF,6/11/18,19.41,32.4075,-0.24,9.61,10.03,11,38.5,1.0,0,Dead
1605,13,A,Prunus serotina,0.052,Low,2016,Quercus rubra,1688,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,30.09,34.445,0.73,5.99,9.98,11,38.5,1.0,0,Dead
1606,13,C,Prunus serotina,0.087,Med,2017,Quercus rubra,1595,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,36.65,36.4825,0.71,10.43,13.72,11,38.5,1.0,0,Dead
1607,11,A,Quercus alba,0.068,Low,2016,Populus grandidentata,285,Non-Sterile,Heterospecific,EMF,EMF,5/29/18,21.72,38.52,4.52,22.0,17.55,33,115.5,0.0,0,Alive
1608,13,A,Prunus serotina,0.052,Low,2016,Quercus alba,415,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,25.63,36.392,0.51,4.87,6.83,11,38.5,1.0,0,Dead
1609,13,C,Acer saccharum,0.087,Med,2017,Sterile,275,Sterile,Sterilized,AMF,Sterile,5/17/18,8.7,34.264,0.05,12.43,12.39,11,38.5,1.0,0,Dead
1610,13,A,Prunus serotina,0.052,Low,2017,Quercus alba,1715,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,25.63,32.136,0.51,4.87,6.83,11,38.5,1.0,0,Dead
1611,13,C,Prunus serotina,0.087,Med,2016,Populus grandidentata,891,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,38.92,30.008000000000003,0.7,8.13,11.62,11,38.5,1.0,0,Dead
1612,13,C,Prunus serotina,0.087,Med,2016,Quercus alba,1478,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,28.46,27.880000000000003,0.65,10.38,13.66,11,38.5,1.0,0,Dead
1613,13,C,Prunus serotina,0.087,Med,2016,Acer saccharum,1323,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,41.39,25.752,0.78,10.2,13.54,11,38.5,1.0,0,Dead
1614,13,B,Prunus serotina,0.093,Med,2017,Quercus rubra,984,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,40.21,23.624,0.75,10.36,13.63,11,38.5,1.0,0,Dead
1615,13,E,Prunus serotina,0.077,Med,2016,Populus grandidentata,1201,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,57.81,21.496,0.58,5.41,6.68,11,38.5,1.0,0,Dead
1616,13,D,Prunus serotina,0.086,Med,2017,Quercus rubra,1454,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,32.51,19.368,0.63,10.91,13.43,11,38.5,1.0,0,Dead
1617,11,B,Quercus rubra,0.055,Low,2017,Quercus rubra,1454,Non-Sterile,Conspecific,EMF,EMF,5/24/18,12.68,17.24,2.36,25.86,11.26,33,115.5,0.0,0,Alive
1618,13,D,Prunus serotina,0.086,Med,2017,Prunus serotina,G,Non-Sterile,Conspecific,AMF,AMF,6/7/18,22.89,25.259999999999998,0.19,10.49,13.72,11,38.5,1.0,0,Dead
1619,11,E,Quercus alba,0.068,Low,2017,Quercus rubra,1595,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,19.0,33.28,4.85,25.21,15.67,20,70.0,1.0,0,Dead
1620,13,B,Prunus serotina,0.093,Med,2017,Prunus serotina,I,Non-Sterile,Conspecific,AMF,AMF,6/7/18,22.16,26.630000000000003,0.19,10.53,13.99,11,38.5,1.0,0,Dead
1621,11,D,Quercus rubra,0.05,Low,2017,Prunus serotina,I,Non-Sterile,Heterospecific,EMF,AMF,6/15/18,15.11,19.98,2.42,23.34,12.3,33,115.5,0.0,0,Alive
1622,11,B,Quercus rubra,0.055,Low,2017,Acer saccharum,561,Non-Sterile,Heterospecific,EMF,AMF,5/30/18,30.61,32.86,3.91,27.28,15.18,19,66.5,1.0,0,Dead
1623,13,B,Prunus serotina,0.093,Med,2017,Prunus serotina,J,Non-Sterile,Conspecific,AMF,AMF,6/7/18,22.16,27.653333333333332,0.19,10.53,13.99,11,38.5,1.0,0,Dead
1624,13,B,Prunus serotina,0.093,Med,2017,Prunus serotina,689,Non-Sterile,Conspecific,AMF,AMF,6/7/18,22.16,22.446666666666665,0.19,10.53,13.99,11,38.5,1.0,0,Dead
1625,11,B,Quercus rubra,0.055,Low,2017,Quercus rubra,1595,Non-Sterile,Conspecific,EMF,EMF,5/24/18,12.68,17.24,2.36,25.86,11.26,33,115.5,0.0,0,Alive
1626,13,D,Prunus serotina,0.086,Med,2016,Acer saccharum,561,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,35.87,25.099999999999998,0.72,10.36,13.55,11,38.5,1.0,0,Dead
1627,13,B,Prunus serotina,0.093,Med,2017,Quercus rubra,970,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,40.21,32.96,0.75,10.36,13.63,11,38.5,1.0,0,Dead
1628,11,D,Quercus rubra,0.05,Low,2017,Acer saccharum,1757,Non-Sterile,Heterospecific,EMF,AMF,5/30/18,23.44,40.82,3.82,26.95,14.67,19,66.5,1.0,0,Dead
1629,13,D,Prunus serotina,0.086,Med,2017,Prunus serotina,1027,Non-Sterile,Conspecific,AMF,AMF,6/7/18,22.89,40.015454545454546,0.19,10.49,13.72,11,38.5,1.0,0,Dead
1630,14,A,Acer saccharum,0.06,Low,2017,Acer rubrum,50,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,17.77,39.21090909090909,-0.2,10.8,11.03,11,38.5,1.0,0,Dead
1631,14,B,Acer saccharum,0.074,Low,2017,Prunus serotina,J,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,18.47,38.406363636363636,-0.63,13.61,11.92,11,38.5,1.0,0,Dead
1632,14,B,Acer saccharum,0.074,Low,2017,Prunus serotina,I,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,18.47,37.60181818181818,-0.63,13.61,11.92,11,38.5,1.0,0,Dead
1633,15,B,Acer saccharum,0.11,Med,2016,Populus grandidentata,118,Non-Sterile,Heterospecific,AMF,EMF,6/11/18,15.14,36.79727272727273,-0.04,13.23,12.2,11,38.5,1.0,0,Dead
1634,16,C,Acer saccharum,0.133,High,2016,Acer saccharum,961,Non-Sterile,Conspecific,AMF,AMF,6/11/18,19.54,35.99272727272727,0.46,13.77,12.5,11,38.5,1.0,0,Dead
1635,16,D,Acer saccharum,0.133,High,2017,Prunus serotina,1027,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,21.71,35.18818181818182,-0.59,13.72,12.22,11,38.5,1.0,0,Dead
1636,16,B,Acer saccharum,0.105,Med,2017,Prunus serotina,H,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,22.32,34.38363636363636,-0.56,13.96,12.12,11,38.5,1.0,0,Dead
1637,17,B,Acer saccharum,0.111,Med,2017,Sterile,275,Sterile,Sterilized,AMF,Sterile,6/11/18,8.61,33.57909090909091,0.1,12.12,12.1,11,38.5,1.0,0,Dead
1638,17,D,Acer saccharum,0.118,Med,2017,Prunus serotina,H,Non-Sterile,Heterospecific,AMF,AMF,6/11/18,25.33,32.77454545454545,-0.75,12.88,12.14,11,38.5,1.0,0,Dead
1639,11,B,Quercus alba,0.055,Low,2017,Quercus rubra,921,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,20.01,31.97,4.66,20.98,18.33,20,70.0,1.0,0,Dead
1640,18,A,Acer saccharum,0.141,High,2017,Quercus rubra,984,Non-Sterile,Heterospecific,AMF,EMF,6/11/18,14.28,40.935,0.34,13.93,12.44,11,38.5,1.0,0,Dead
1641,18,A,Quercus rubra,0.141,High,2017,Quercus rubra,984,Non-Sterile,Conspecific,EMF,EMF,5/24/18,23.6,49.9,4.32,20.32,20.84,11,38.5,1.0,0,Dead
1642,1,A,Prunus serotina,0.108,Med,2017,Prunus serotina,H,Non-Sterile,Conspecific,AMF,AMF,6/8/18,23.31,27.384999999999998,0.2,10.42,13.92,12,42.0,1.0,0,Dead
